,Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie,CBS_Autoverkopen_Totaal,CPI_Verzekeringen_Vervoer,Jaarmutatie_CPI_Verzekeringen_Vervoer,CPI_Nieuwe_Autos,Jaarmutatie_CPI_Nieuwe_Autos,CPI_Tweedehands_Autos,Jaarmutatie_CPI_Tweedehands_Autos,CPI_Onderhoud_en_Reparatie_Privevoertuigen,Jaarmutatie_CPI_Onderhoud_en_Reparatie_Privevoertuigen,CPI_Brandstoffen,Jaarmutatie_CPI_Brandstoffen
1321,202209,Auto Particulier,Kia Polis,5578,3248536.89,5627,3282922.3,103,67873.65,52,33454.67,381,222017.73,222226.96,96,56914.77,57442.01,582.383809,583.423191,209.23,582.7237,583.27286,235849,113.71,-7.4,128.56,7.5,116.9,11.7,121.55,5.3,134.26,11.4
1322,202210,Auto Particulier,Kia Polis,5627,3282922.3,5668,3308931.65,107,67811.22,65,42490.86,438,247043.35,245151.52,118,74302.28,75387.46,583.423191,583.791751,-1891.83,564.025913,559.706666,239258,114.53,-6.0,129.07,8.0,117.37,10.0,121.66,5.2,136.75,7.5
1323,202211,Auto Particulier,Kia Polis,5668,3308931.65,5721,3342089.41,116,72560.63,64,36632.62,465,267779.96,265179.88,122,80707.51,80467.97,583.791751,584.179236,-2600.08,575.870881,570.279311,241480,115.56,-5.2,129.59,8.3,116.83,8.3,121.54,4.7,130.26,-0.6
1324,202212,Auto Particulier,Kia Polis,5721,3342089.41,5760,3369481.78,108,66927.22,67,38450.24,337,195822.3,195162.55,101,61724.48,61636.33,584.179236,584.979475,-659.75,581.075074,579.117359,234429,114.84,-2.7,129.89,8.4,117.12,7.8,123.56,6.1,119.64,-7.0
1325,202301,Auto Particulier,Kia Polis,5760,3369481.78,5817,3408199.54,136,87596.01,70,42490.58,574,316371.74,315793.7,131,79633.35,81565.02,584.979475,585.903307,-578.04,551.170278,550.16324,261993,116.79,-0.3,132.94,7.5,119.87,8.7,125.75,8.0,123.77,-5.6
1326,202302,Auto Particulier,Kia Polis,5817,3408199.54,5888,3450842.53,124,72410.35,50,27416.3,380,219913.55,217836.78,122,71564.12,73252.85,585.903307,586.080592,-2076.77,578.719868,573.254684,243049,116.78,-0.2,133.07,7.4,120.11,8.3,127.22,8.4,122.65,-9.4
1327,202303,Auto Particulier,Kia Polis,5888,3450842.53,5957,3504178.39,137,89806.48,65,38857.3,400,231125.0,231694.63,135,87557.87,89789.98,586.080592,588.245491,569.63,577.8125,579.236575,283018,115.78,0.1,133.43,7.2,120.46,8.2,127.77,8.5,121.69,-20.8
1328,202304,Auto Particulier,Kia Polis,5957,3504178.39,6007,3554685.58,118,79027.11,66,37712.33,395,230576.98,236722.71,141,94342.27,98588.36,588.245491,591.757213,6145.73,583.739189,599.298,245695,117.11,2.2,134.21,7.3,120.75,7.5,129.16,8.9,123.51,-12.7
1329,202305,Auto Particulier,Kia Polis,6007,3554685.58,6056,3598612.65,114,78590.28,63,38409.59,370,216325.51,220021.34,128,84160.96,85987.33,591.757213,594.222696,3695.83,584.66354,594.65227,261143,118.12,3.0,134.28,6.4,121.33,6.9,130.35,9.3,119.63,-18.3
1330,202306,Auto Particulier,Kia Polis,6056,3598612.65,6113,3657710.48,121,86725.83,62,37336.3,395,235963.84,242205.23,156,98693.6,102971.36,594.222696,598.349497,6241.39,597.37681,613.177797,283218,119.19,3.3,133.91,5.4,121.62,7.0,130.45,8.0,120.73,-23.2
1331,202307,Auto Particulier,Kia Polis,6113,3657710.48,6150,3694940.08,112,77444.61,71,42562.63,444,265220.02,271210.41,147,96401.7,95022.48,598.349497,600.803265,5990.39,597.342387,610.834256,262600,118.23,4.0,134.27,5.4,121.97,6.7,132.28,9.1,131.84,-11.1
1332,202308,Auto Particulier,Kia Polis,6150,3694940.08,6159,3710784.83,87,55768.45,77,46926.62,397,230787.37,236940.28,121,74912.64,76149.46,600.803265,602.497942,6152.91,581.328387,596.826901,246839,126.89,11.6,134.19,5.0,121.96,4.8,133.22,9.8,138.29,-0.6
1333,202309,Auto Particulier,Kia Polis,6159,3710784.83,6224,3768000.28,129,87946.87,60,39181.55,431,255328.33,263025.27,174,116408.21,119595.92,602.497942,605.398502,7696.94,592.409118,610.267447,254920,126.89,11.6,134.23,4.4,121.96,4.3,130.78,7.6,141.65,5.5
1334,202310,Auto Particulier,Kia Polis,6224,3768000.28,6279,3813228.1,104,71260.02,44,28944.23,461,266163.15,274663.77,187,124542.56,123633.68,605.398502,607.29863,8500.62,577.360412,595.799934,261486,129.97,13.5,133.88,3.7,121.51,3.5,133.22,9.5,137.13,0.3
1335,202311,Auto Particulier,Kia Polis,6279,3813228.1,6310,3849650.45,105,73197.54,70,43972.08,514,299452.09,305530.73,165,102328.83,105088.7,607.29863,610.087234,6078.64,582.591614,594.417762,263724,129.93,12.4,133.35,2.9,120.74,3.3,133.09,9.5,132.91,2.0
1336,202312,Auto Particulier,Kia Polis,6310,3849650.45,6355,3893606.72,112,74706.14,67,37690.5,389,230784.7,238231.3,124,79424.25,80376.66,610.087234,612.683984,7446.6,593.276863,612.419794,250733,129.92,13.1,133.35,2.7,119.97,2.4,133.25,7.8,127.53,6.6
1337,202401,Auto Particulier,Kia Polis,6355,3893606.72,6414,3956374.29,134,90873.37,68,40586.79,605,348949.62,362098.86,191,119275.18,121373.43,612.683984,616.834158,13149.24,576.776231,598.510512,290748,131.81,12.9,136.12,2.4,122.07,1.8,134.53,7.0,129.07,4.3
1338,202402,Auto Particulier,Kia Polis,6414,3956374.29,6496,4027967.17,171,121345.62,80,52607.74,427,242131.51,247347.91,161,106889.78,111047.61,616.834158,620.068837,5216.4,567.052716,579.26911,274958,132.37,13.3,136.16,2.3,121.6,1.2,134.72,5.9,133.18,8.6
1339,202403,Auto Particulier,Kia Polis,6496,4027967.17,6577,4099206.23,159,113501.85,76,50892.33,474,284425.82,293489.14,171,111232.79,113554.82,620.068837,623.263833,9063.32,600.054472,619.1754,298540,130.73,12.9,136.04,2.0,121.58,0.9,134.63,5.4,135.2,11.1
1340,202404,Auto Particulier,Kia Polis,6577,4099206.23,6599,4147350.34,123,92019.15,93,57077.85,442,272121.0,286928.89,141,99314.73,100714.51,623.263833,628.481639,14807.89,615.658371,649.160384,277264,134.32,14.7,136.42,1.6,121.53,0.6,135.72,5.1,139.31,12.8
1341,202405,Auto Particulier,Kia Polis,6599,4147350.34,6661,4226438.82,141,108464.96,73,43175.95,399,248395.73,261424.46,159,114102.09,119869.0,628.481639,634.505152,13028.73,622.545689,655.199147,282771,141.53,19.8,136.54,1.7,121.32,0.0,135.91,4.3,135.57,13.3
1342,202406,Auto Particulier,Kia Polis,6661,4226438.82,6682,4285079.47,107,82681.68,82,50818.45,435,278545.74,302506.9,123,86962.85,92405.39,634.505152,641.28696,23961.16,640.335034,695.41816,283084,141.53,18.7,136.54,2.0,121.21,-0.3,135.95,4.2,133.08,10.2
1343,202407,Auto Particulier,Kia Polis,6682,4285079.47,6721,4353211.46,107,86690.1,63,43649.93,472,295229.76,318978.59,96,67837.74,71716.55,641.28696,647.70294,23748.83,625.486779,675.802097,280248,141.05,19.3,136.3,1.5,121.47,-0.4,136.12,2.9,133.76,1.5
1344,202408,Auto Particulier,Kia Polis,6721,4353211.46,6744,4394084.87,105,75683.83,78,51697.83,427,261283.89,280717.61,58,40308.57,41337.99,647.70294,651.554696,19433.72,611.906065,657.41829,257228,141.61,11.6,136.57,1.8,121.37,-0.5,136.42,2.4,130.48,-5.6
1345,202409,Auto Particulier,Kia Polis,6744,4394084.87,6761,4437449.9,92,64897.07,67,41249.27,481,302046.89,325908.55,39,29239.8,29659.02,651.554696,656.330409,23861.66,627.956112,677.564553,268295,141.6,11.6,136.61,1.8,121.07,-0.7,136.04,4.0,125.62,-11.3
1346,202410,Auto Particulier,Kia Polis,6761,4437449.9,6762,4478134.03,116,84004.62,116,73322.74,496,306210.53,337555.97,6790,4469429.72,4467730.89,656.330409,662.24993,31345.44,617.359939,680.556391,298430,141.24,8.7,136.97,2.3,120.18,-1.1,137.34,3.1,127.48,-7.0
1347,202411,Auto Particulier,Kia Polis,6762,4478134.03,6740,4500963.76,75,56156.95,96,65458.21,549,342129.85,376391.78,119,80335.08,79192.86,662.24993,667.798777,34261.93,623.18734,685.595227,290301,141.3,8.8,136.97,2.7,119.84,-0.7,137.33,3.2,130.98,-1.5
1348,202412,Auto Particulier,Kia Polis,6740,4500963.76,6741,4525556.11,87,61133.76,86,59018.47,446,277509.88,300310.4,122,82962.54,82639.08,667.798777,671.347887,22800.52,622.219461,673.341704,276946,141.31,8.8,136.99,2.7,119.45,-0.4,137.73,3.4,131.1,2.8
1349,202501,Auto Particulier,Kia Polis,6741,4525556.11,6792,4619729.49,173,128418.26,122,80682.88,660,409448.44,449303.92,220,154696.97,161308.28,671.347887,680.172186,39855.48,620.376424,680.763515,311367,144.62,9.7,138.92,2.1,121.69,-0.3,139.68,3.8,132.2,2.4
1350,202502,Auto Particulier,Kia Polis,6792,4619729.49,6850,4711148.3,148,117812.3,90,62678.89,533,335112.69,369394.99,185,131991.78,133994.88,680.172186,687.758875,34282.3,628.729249,693.048761,283406,144.91,9.5,138.82,2.0,121.88,0.2,140.91,4.6,132.5,-0.5
1351,202503,Auto Particulier,Kia Polis,6850,4711148.3,6907,4796037.98,140,107194.75,83,57108.27,549,358757.29,394436.12,165,121193.73,120318.1,687.758875,694.373531,35678.83,653.474116,718.462877,299600,144.34,10.4,138.87,2.1,122.02,0.4,140.85,4.6,128.28,-5.1
1352,202504,Auto Particulier,Kia Polis,6907,4796037.98,6891,4849781.03,91,86289.73,107,80234.75,507,341518.57,391321.97,197,156457.06,154341.73,694.373531,703.784796,49803.4,673.606646,771.838205,282473,143.11,6.5,138.78,1.7,121.94,0.3,140.96,3.9,126.94,-8.9
1353,202505,Auto Particulier,Kia Polis,6891,4849781.03,6891,4914856.74,91,83877.79,91,67170.29,500,345049.25,392010.28,199,155670.46,157077.64,703.784796,713.228376,46961.03,690.0985,784.02056,296401,148.32,4.8,138.91,1.7,122.21,0.7,141.2,3.9,125.39,-7.5
1354,202506,Auto Particulier,Kia Polis,6891,4914856.74,6896,4979904.13,114,95569.87,109,82338.74,507,359865.73,410044.37,185,148892.92,150530.54,713.228376,722.14387,50178.64,709.794339,808.766015,288087,148.32,4.8,138.91,1.7,122.22,0.8,144.44,6.2,127.6,-4.1
1355,202507,Auto Particulier,Kia Polis,6896,4979904.13,6903,5043586.34,105,91251.46,98,71080.65,510,353770.25,397168.35,207,168355.23,168468.53,722.14387,730.636873,43398.1,693.667156,778.76147,297592,153.32,8.7,138.94,1.9,122.52,0.9,145.27,6.7,127.64,-4.6
1356,202508,Auto Particulier,Kia Polis,6903,5043586.34,6905,5099599.46,104,90847.76,102,76694.21,464,314404.54,354860.15,129,108689.05,110093.01,730.636873,738.537213,40455.61,677.595991,764.784806,262871,153.33,8.3,138.72,1.6,122.47,0.9,145.55,6.7,127.86,-2.0
1357,202509,Auto Particulier,Kia Polis,6905,5099599.46,6911,5167640.36,94,81127.1,88,69428.32,498,336046.94,387087.71,139,108874.26,114175.61,738.537213,747.741334,51040.77,674.793052,777.284558,283048,153.39,8.3,139.17,1.9,122.19,0.9,146.94,8.0,130.18,3.6
1358,202510,Auto Particulier,Kia Polis,6911,5167640.36,6933,5239623.73,127,117068.25,105,88706.45,520,357259.38,398792.32,153,134322.15,136460.7,747.741334,755.751295,41532.94,687.037269,766.908307,303116,152.98,8.3,139.25,1.7,121.72,1.3,147.19,7.2,130.01,2.0
1359,202511,Auto Particulier,Kia Polis,6933,5239623.73,6931,5303376.19,92,87224.98,94,70194.04,528,357036.08,405144.93,182,154455.33,153560.2,755.751295,765.167535,48108.85,676.204696,767.319943,289484,152.98,8.3,139.31,1.7,121.23,1.2,147.3,7.3,131.74,0.6
1360,202512,Auto Particulier,Kia Polis,6931,5303376.19,6925,5354641.61,89,83570.92,95,77287.69,458,312458.01,358373.32,285,228919.7,228011.71,765.167535,773.233445,45915.31,682.222729,782.474497,297384,156.14,10.5,139.25,1.6,120.86,1.2,148.3,7.7,128.5,-2.0
1361,201501,Auto Particulier,Lexus Polis,630,652469.29,630,650569.62,8,8114.04,6,6498.82,58,62624.48,63709.17,92,100753.56,99926.42,1035.665539,1032.65019,1084.69,1079.732413,1098.433965,284629,99.66,3.8,100.16,2.7,99.16,1.8,100.08,0.7,95.24,-13.7
1362,201502,Auto Particulier,Lexus Polis,630,650569.62,641,654087.21,16,13281.81,5,5746.1,33,34051.94,31774.64,75,68173.52,66432.7,1032.65019,1020.416864,-2277.3,1031.876969,962.867878,243121,99.68,3.9,100.03,2.4,98.98,1.5,98.66,-0.6,98.65,-10.8
1363,201503,Auto Particulier,Lexus Polis,641,654087.21,643,653245.73,6,5964.58,4,5228.77,43,42166.68,40838.32,72,70824.15,70575.22,1020.416864,1015.934261,-1328.36,980.620465,949.728372,257217,99.76,3.9,100.05,2.7,99.81,1.6,99.59,0.3,102.62,-6.6
1364,201504,Auto Particulier,Lexus Polis,643,653245.73,644,650549.77,7,3816.6,6,7110.0,35,33832.15,33765.48,48,44006.62,44670.73,1015.934261,1010.17045,-66.67,966.632857,964.728,247228,99.79,3.8,99.63,2.6,99.42,2.1,99.9,0.9,103.91,-7.1
1365,201505,Auto Particulier,Lexus Polis,644,650549.77,649,649358.72,13,9078.3,8,6616.66,33,37984.59,36914.53,53,52537.69,49955.06,1010.17045,1000.552727,-1070.06,1151.048181,1118.622121,244140,99.79,3.7,99.52,2.5,99.57,2.5,99.85,0.9,105.58,-5.9
1366,201506,Auto Particulier,Lexus Polis,649,649358.72,657,648979.3,16,12318.01,7,5461.19,59,63388.82,61082.01,87,88975.25,85580.69,1000.552727,987.791933,-2306.81,1074.386779,1035.288305,272186,99.84,3.7,99.75,3.1,100.66,3.6,100.09,1.3,105.97,-6.7
1367,201507,Auto Particulier,Lexus Polis,657,648979.3,663,649828.56,12,7842.12,6,5200.53,2,2366.14,2447.58,65,69705.19,67831.42,987.791933,980.133574,81.44,1183.07,1223.79,260815,100.09,3.9,99.73,3.2,99.55,1.6,100.25,1.4,105.52,-6.8
1368,201508,Auto Particulier,Lexus Polis,663,649828.56,670,655381.6,16,14440.18,8,7000.67,43,43966.72,45594.48,20,18105.91,15634.71,980.133574,978.181492,1627.76,1022.48186,1060.336744,232190,100.12,4.2,99.73,2.7,99.88,0.7,100.11,1.0,100.42,-9.7
1369,201509,Auto Particulier,Lexus Polis,670,655381.6,670,652371.41,8,7687.02,8,9533.61,49,47020.35,47002.73,17,15899.25,14753.27,978.181492,973.688671,-17.62,959.598979,959.239387,255645,100.24,3.3,100.27,3.5,100.41,1.6,100.17,1.0,96.83,-13.5
1370,201510,Auto Particulier,Lexus Polis,670,652371.41,674,654458.37,13,9564.7,7,5014.99,43,43124.84,45451.04,18,15530.32,14988.45,973.688671,971.006483,2326.2,1002.903255,1057.00093,271074,100.21,2.3,100.31,3.4,100.54,1.8,100.27,1.0,95.32,-12.4
1371,201511,Auto Particulier,Lexus Polis,674,654458.37,671,646798.4,11,9361.05,13,14999.8,38,37517.15,37754.47,20,15150.26,13933.01,971.006483,963.932041,237.32,987.293421,993.538684,255282,100.32,2.3,100.4,3.5,100.98,2.0,100.26,0.6,96.82,-8.6
1372,201512,Auto Particulier,Lexus Polis,671,646798.4,677,645697.39,16,10370.18,9,5267.82,30,27824.67,26926.86,14,11520.94,9261.92,963.932041,953.762762,-897.81,927.489,897.562,294494,100.5,2.5,100.4,3.5,101.05,1.5,100.77,1.0,93.12,-7.1
1373,201601,Auto Particulier,Lexus Polis,677,645697.39,682,644148.18,14,9095.05,8,12667.78,53,59803.54,64081.93,24,25309.26,23456.36,953.762762,944.498797,4278.39,1128.368679,1209.093018,277579,100.7,1.0,101.82,1.7,100.27,1.1,101.41,1.3,90.5,-5.0
1374,201602,Auto Particulier,Lexus Polis,682,644148.18,692,647556.64,17,14699.84,7,8607.76,40,35903.45,36880.75,34,33101.53,29440.61,944.498797,935.775491,977.3,897.58625,922.01875,262034,100.38,0.7,101.7,1.7,100.13,1.2,102.03,3.4,88.61,-10.2
1375,201603,Auto Particulier,Lexus Polis,692,647556.64,707,657973.6,18,14105.5,3,2931.32,42,37366.44,37501.79,31,29768.87,28647.5,935.775491,930.655728,135.35,889.677142,892.899761,278227,100.61,0.9,101.76,1.7,100.37,0.6,101.53,1.9,90.14,-12.2
1376,201604,Auto Particulier,Lexus Polis,707,657973.6,717,662616.83,19,14809.75,9,10920.97,29,27214.03,27016.4,25,21199.15,22151.23,930.655728,924.151785,-197.63,938.414827,931.6,264313,103.44,3.7,101.75,2.1,100.69,1.3,102.68,2.8,93.06,-10.4
1377,201605,Auto Particulier,Lexus Polis,717,662616.83,726,661056.56,20,14372.01,11,12996.26,40,40037.82,39517.39,25,24240.17,21824.58,924.151785,910.546225,-520.43,1000.9455,987.93475,253759,102.21,2.4,101.81,2.3,100.87,1.3,102.48,2.6,95.32,-9.7
1378,201606,Auto Particulier,Lexus Polis,726,661056.56,740,672502.9,23,18468.59,9,8001.48,73,67677.66,67850.32,33,26518.25,27324.82,910.546225,908.787702,172.66,927.091232,929.456438,293318,102.47,2.6,101.96,2.2,101.01,0.3,102.45,2.4,97.0,-8.5
1379,201607,Auto Particulier,Lexus Polis,740,672502.9,760,686385.45,24,19320.85,4,4590.89,51,48299.46,49185.79,32,32979.26,31245.52,908.787702,903.13875,886.33,947.048235,964.427254,264924,102.5,2.4,102.11,2.4,101.61,2.1,102.02,1.8,94.22,-10.7
1380,201608,Auto Particulier,Lexus Polis,760,686385.45,769,690044.15,18,13966.54,7,5993.34,51,50836.95,50189.87,30,27136.56,24910.66,903.13875,897.326592,-647.08,996.802941,984.115098,239804,102.5,2.4,102.15,2.4,102.26,2.4,102.21,2.1,93.42,-7.0
1381,201609,Auto Particulier,Lexus Polis,769,690044.15,772,689622.37,16,11441.02,12,10180.25,41,35408.24,36428.5,29,23777.35,21855.31,897.326592,893.293225,1020.26,863.615609,888.5,257549,102.22,2.0,102.13,1.9,102.4,2.0,102.02,1.8,95.21,-1.7
1382,201610,Auto Particulier,Lexus Polis,772,689622.37,785,695340.16,20,13169.12,6,6743.95,44,41951.83,42557.8,28,21942.63,21266.12,893.293225,885.783643,605.97,953.450681,967.222727,264286,102.23,2.0,102.05,1.7,102.41,1.9,103.14,2.9,97.39,2.2
1383,201611,Auto Particulier,Lexus Polis,785,695340.16,809,711071.35,34,29043.92,10,13696.85,43,36688.16,38036.58,36,28664.69,27700.39,885.783643,878.950988,1348.42,853.213023,884.571627,260395,102.23,1.9,101.61,1.2,102.08,1.1,103.88,3.6,96.56,-0.3
1384,201612,Auto Particulier,Lexus Polis,809,711071.35,821,719202.39,24,19909.03,11,9285.28,42,30587.67,30706.06,20,13697.79,13628.09,878.950988,876.007783,118.39,728.277857,731.096666,260253,104.29,3.8,101.61,1.2,102.7,1.6,103.83,3.0,99.92,7.3
1385,201701,Auto Particulier,Lexus Polis,821,719202.39,832,723348.63,27,21626.51,16,17256.61,57,59515.91,57838.2,31,34771.27,36225.32,876.007783,869.409411,-1677.71,1044.138771,1014.705263,293648,105.38,4.6,103.62,1.8,103.2,2.9,103.19,1.8,101.2,11.8
1386,201702,Auto Particulier,Lexus Polis,832,723348.63,851,737411.26,26,19240.99,7,6262.88,59,50168.52,50836.3,29,25255.54,25672.28,869.409411,866.523219,667.78,850.313898,861.632203,258559,107.19,6.8,103.64,1.9,102.83,2.7,104.21,2.1,102.06,15.2
1387,201703,Auto Particulier,Lexus Polis,851,737411.26,870,748461.8,30,23164.49,10,10792.23,60,50502.8,51332.5,25,19718.56,19158.64,866.523219,860.300919,829.7,841.713333,855.541666,290407,107.16,6.5,103.45,1.7,102.86,2.5,103.73,2.2,100.05,11.0
1388,201704,Auto Particulier,Lexus Polis,870,748461.8,884,757016.49,24,18031.02,10,10061.16,41,35229.72,35041.28,24,18898.02,19671.29,860.300919,856.353495,-188.44,859.261463,854.665365,247092,107.17,3.6,103.49,1.7,102.98,2.3,102.45,-0.2,101.43,9.0
1389,201705,Auto Particulier,Lexus Polis,884,757016.49,901,771783.25,27,21380.64,10,8486.03,58,47861.59,48610.22,24,20104.81,21228.33,856.353495,856.585183,748.63,825.199827,838.107241,280324,106.09,3.8,104.2,2.3,103.12,2.2,101.88,-0.6,98.63,3.5
1390,201706,Auto Particulier,Lexus Polis,901,771783.25,918,777359.41,29,19626.46,12,12125.28,84,74472.03,72642.82,30,22526.84,22431.03,856.585183,846.796742,-1829.21,886.571785,864.795476,289854,108.57,6.0,104.31,2.3,103.06,2.0,100.42,-2.0,97.04,0.0
1391,201707,Auto Particulier,Lexus Polis,918,777359.41,932,787180.79,23,18292.28,9,8468.13,65,59899.63,59961.21,27,23247.53,23183.18,846.796742,844.614581,61.58,921.532769,922.480153,275438,108.57,5.9,104.55,2.4,103.05,1.4,98.55,-3.4,96.69,2.6
1392,201708,Auto Particulier,Lexus Polis,932,787180.79,948,796128.55,25,19017.86,9,9621.9,56,50072.56,49435.29,35,29144.51,29333.58,844.614581,839.798048,-637.27,894.152857,882.773035,255378,108.9,6.2,104.6,2.4,103.1,0.8,99.25,-2.9,98.09,5.0
1393,201709,Auto Particulier,Lexus Polis,948,796128.55,962,803338.81,21,14927.47,7,8025.25,53,42447.08,43210.57,24,21177.48,20722.03,839.798048,835.071528,763.49,800.888301,815.293773,268701,108.9,6.5,104.63,2.4,103.2,0.8,100.41,-1.6,100.22,5.3
1394,201710,Auto Particulier,Lexus Polis,962,803338.81,978,810436.74,23,18317.83,7,9113.72,53,46089.41,45490.49,23,17571.35,16064.09,835.071528,828.667423,-598.92,869.611509,858.311132,274231,111.15,8.7,104.91,2.8,103.57,1.1,101.74,-1.4,99.33,2.0
1395,201711,Auto Particulier,Lexus Polis,978,810436.74,983,813702.89,21,16356.44,14,10940.83,60,48972.85,49379.95,30,25208.19,24454.15,828.667423,827.775066,407.1,816.214166,822.999166,273254,111.51,9.1,105.23,3.6,103.4,1.3,101.55,-2.2,102.43,6.1
1396,201712,Auto Particulier,Lexus Polis,983,813702.89,993,816343.44,21,13924.02,10,9453.9,53,38169.03,37894.06,25,19327.35,19431.11,827.775066,822.098126,-274.97,720.170377,714.982264,234953,111.61,7.0,105.23,3.6,103.15,0.4,101.43,-2.3,101.43,1.5
1397,201801,Auto Particulier,Lexus Polis,993,816343.44,1006,843050.52,28,26122.49,15,11593.13,73,68685.4,78886.1,40,40366.64,41406.03,822.098126,838.022385,10200.7,940.89589,1080.631506,312471,113.46,7.7,107.02,3.3,102.59,-0.6,99.79,-3.3,103.25,2.0
1398,201802,Auto Particulier,Lexus Polis,1006,843050.52,1014,852261.02,20,15139.21,12,10451.12,70,57054.97,62932.3,25,20974.79,20597.91,838.022385,840.494102,5877.33,815.071,899.032857,264207,113.46,5.8,107.02,3.3,102.27,-0.5,98.82,-5.2,101.35,-0.7
1399,201803,Auto Particulier,Lexus Polis,1014,852261.02,1032,871374.59,28,26011.4,11,11132.87,69,55318.36,62464.64,41,41493.34,37407.68,840.494102,844.355222,7146.28,801.715362,905.284637,300625,112.99,5.4,107.48,3.9,102.27,-0.6,100.86,-2.8,100.36,0.3
1400,201804,Auto Particulier,Lexus Polis,1032,871374.59,1046,889056.01,28,21651.67,13,10372.08,53,43760.44,49846.09,26,24815.95,25861.0,844.355222,849.957944,6085.65,825.668679,940.492264,255139,113.04,5.5,107.68,4.0,102.35,-0.6,102.28,-0.2,104.23,2.8
1401,201805,Auto Particulier,Lexus Polis,1046,889056.01,1050,898831.2,9,8242.62,5,4643.31,77,62012.88,67235.13,19,16206.32,17159.95,849.957944,856.029714,5222.25,805.362077,873.183506,276699,112.75,6.3,108.66,4.3,101.66,-1.4,102.82,0.9,108.24,9.7
1402,201806,Auto Particulier,Lexus Polis,1050,898831.2,1068,921720.08,28,23546.06,10,12084.56,93,77111.92,88954.55,30,27204.6,26789.35,856.029714,863.033782,11842.63,829.16043,956.500537,303763,113.03,4.1,108.56,4.1,102.41,-0.6,103.24,2.8,107.94,11.2
1403,201807,Auto Particulier,Lexus Polis,1068,921720.08,1073,927582.44,22,16751.56,17,16226.99,78,68058.69,75096.73,31,28166.46,26466.21,863.033782,864.475712,7038.04,872.547307,962.778589,277713,113.08,4.2,108.67,3.9,101.77,-1.2,102.12,3.6,107.85,11.5
1404,201808,Auto Particulier,Lexus Polis,1073,927582.44,1073,936302.09,15,12849.37,13,10445.89,69,54310.22,65036.25,29,27232.42,25564.23,864.475712,872.602134,10726.03,787.104637,942.554347,266203,111.73,2.6,109.71,4.9,101.67,-1.4,103.05,3.8,109.03,11.2
1405,201809,Auto Particulier,Lexus Polis,1073,936302.09,1078,946362.91,17,16607.52,11,10006.89,57,43818.77,48089.96,22,20268.86,20104.33,872.602134,877.887671,4271.19,768.75035,843.683508,257021,113.02,3.8,109.94,5.1,101.57,-1.6,103.72,3.3,109.39,9.1
1406,201810,Auto Particulier,Lexus Polis,1078,946362.91,1081,955713.0,16,13911.3,11,10335.87,68,53968.43,61033.88,32,33857.44,31926.78,877.887671,884.100832,7065.45,793.653382,897.557058,273113,113.41,2.0,110.03,4.9,101.32,-2.2,105.81,4.0,108.89,9.6
1407,201811,Auto Particulier,Lexus Polis,1081,955713.0,1094,968015.31,22,17885.71,9,8880.66,71,56442.8,62715.17,35,28930.42,25955.31,884.100832,884.840319,6272.37,794.969014,883.312253,269241,113.56,1.8,109.97,4.5,101.13,-2.2,105.52,3.9,104.38,1.9
