Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie,CBS_Autoverkopen_Totaal,CPI_Verzekeringen_Vervoer,Jaarmutatie_CPI_Verzekeringen_Vervoer,CPI_Nieuwe_Autos,Jaarmutatie_CPI_Nieuwe_Autos,CPI_Tweedehands_Autos,Jaarmutatie_CPI_Tweedehands_Autos,CPI_Onderhoud_en_Reparatie_Privevoertuigen,Jaarmutatie_CPI_Onderhoud_en_Reparatie_Privevoertuigen,CPI_Brandstoffen,Jaarmutatie_CPI_Brandstoffen,Datum,Year,Maand,Kwartaal,Is_Year_Start,Sin_Maand,Cos_Maand,Royementen_lag1,Royementen_lag2,Royementen_lag3,Royementen_lag6,Royementen_lag12,NewBusiness_lag1,NewBusiness_lag2,NewBusiness_lag3,NewBusiness_lag6,NewBusiness_lag12,Prolongaties_lag1,Prolongaties_lag2,Prolongaties_lag3,Prolongaties_lag6,Prolongaties_lag12,Royementen_roll_mean6,Royementen_roll_std3,NewBusiness_roll_mean6,NewBusiness_roll_std3,Prolongaties_roll_mean6,Prolongaties_roll_std3,Royementen_diff1,Royementen_pct_change1,NewBusiness_diff1,NewBusiness_pct_change1,Prolongaties_diff1,Prolongaties_pct_change1,CPI_Maintenance_vs_Insurance,CPI_Used_vs_New_Car_Trend,Total_Auto_Inflation_Index,Premium_vs_New_Car_Price_Index,CPI_Brandstoffen_Lag3,Insurance_Price_Shock,Prolongatie_Pct_Increase,Avg_Premium_Per_New_Policy,New_vs_Existing_Premium_Gap,Avg_Premium_Churned_Policy,Avg_Mutation_Premium_Impact,Portfolio_Yield_Trend,New_Business_Risk_Premium_Ratio,Royementen_acceleration,NewBusiness_acceleration,Prolongaties_acceleration,Premium_Market_Density,Portfolio_Value_Growth_Ratio,Months_Since_Year_Start,Retention_Rate,Market_Capture_Index,Label_Historical_Avg_Royementen
201711,Auto Particulier,Toyota Polis,13544,6246974.17,13632,6296933.02,222,115531.43,126,59325.08,999,452145.37,450647.94,343,172048.35,173092.65,461.235541,461.922903,-1497.43,452.597967,451.099039,273254,111.51,9.1,105.23,3.6,103.4,1.3,101.55,-2.2,102.43,6.1,2017-11-01,2017,11,4,0,-0.5000000000000004,0.8660254037844384,114.0,108.0,101.0,130.0,108.0,176.0,184.0,196.0,183.0,155.0,1029.0,931.0,877.0,863.0,958.0,112.33333333333333,6.506407098647718,188.33333333333334,10.06644591369431,935.0,77.05409355338185,12.0,0.10526315789473695,46.0,0.26136363636363646,-30.0,-0.029154518950437303,-11.3,-2.3,4.333333333333333,5.5,5.0,0,-0.0033118330947411456,520.4118468468469,1.128299535891244,470.8339682539683,3.0446064139941353,1.0014902624340478,1.128299535891244,6.0,54.0,-128.0,0.42279867815292727,1.0079972877493104,10,0.9906969875959835,0.0008124309250733749,147.29545454545453
201712,Auto Particulier,Toyota Polis,13632,6296933.02,13745,6358022.04,219,117144.35,96,48149.78,953,446524.78,446302.75,322,164199.76,161639.69,461.922903,462.56981,-222.03,468.546463,468.313483,234953,111.61,7.0,105.23,3.6,103.15,0.4,101.43,-2.3,101.43,1.5,2017-12-01,2017,12,4,0,-2.4492935982947064e-16,1.0,126.0,114.0,108.0,101.0,116.0,222.0,176.0,184.0,205.0,215.0,999.0,1029.0,931.0,951.0,851.0,111.66666666666667,9.165151389911683,194.83333333333334,24.57641145488901,957.6666666666666,50.2128801537347,-30.0,-0.23809523809523814,-3.0,-0.013513513513513487,-46.0,-0.04604604604604601,-9.3,-3.2,2.066666666666667,3.4,5.3,0,-0.000497240041191005,534.9057077625571,1.1579978050201962,501.5602083333333,-7.950527950310581,1.001400465306653,1.1579978050201962,-42.0,-49.0,-16.0,0.49858631300728234,1.0097013926948202,11,0.9929577464788732,0.0009321013138797972,147.29545454545453
201801,Auto Particulier,Toyota Polis,13745,6358022.04,13870,6484286.88,270,139428.14,134,62774.13,1180,528707.49,583746.59,409,204958.35,203962.95,462.56981,467.504461,55039.1,448.057194,494.7005,312471,113.46,7.7,107.02,3.3,102.59,-0.6,99.79,-3.3,103.25,2.0,2018-01-01,2018,1,1,1,0.49999999999999994,0.8660254037844387,96.0,126.0,114.0,120.0,149.0,219.0,222.0,176.0,186.0,192.0,953.0,999.0,1029.0,959.0,1117.0,110.83333333333333,15.099668870541501,197.16666666666666,25.735837529276818,958.0,38.27967258654809,38.0,0.39583333333333326,51.0,0.23287671232876717,227.0,0.23819517313746075,-11.0,-3.9,2.1333333333333333,4.4,2.0,0,0.104101229963661,516.4005185185185,1.1163731556940963,468.4636567164179,-2.4337408312958293,1.0106679054562595,1.1163731556940963,68.0,54.0,273.0,0.4462114564231561,1.0198591384562108,0,0.9902510003637687,0.0008640801866413203,147.29545454545453
201802,Auto Particulier,Toyota Polis,13870,6484286.88,13856,6534182.04,123,75757.42,129,60213.41,959,428621.3,468135.67,336,165779.47,164824.46,467.504461,471.577803,39514.37,446.946089,488.149812,264207,113.46,5.8,107.02,3.3,102.27,-0.5,98.82,-5.2,101.35,-0.7,2018-02-01,2018,2,1,0,0.8660254037844386,0.5000000000000001,134.0,96.0,126.0,101.0,96.0,270.0,219.0,222.0,196.0,176.0,1180.0,953.0,999.0,877.0,913.0,113.16666666666667,20.033305601755625,211.16666666666666,28.618176042508367,994.8333333333334,120.00416659433117,-5.0,-0.03731343283582089,-147.0,-0.5444444444444445,-221.0,-0.18728813559322033,-11.0,-3.8,-0.03333333333333351,2.5,6.1,0,0.09218946888547075,615.9139837398374,1.3174504953864759,466.7706201550388,-2.842291666666694,1.008712947874951,1.3174504953864759,-43.0,-198.0,-448.0,0.2867350978588758,1.0076947798460145,1,0.9906993511175198,0.0004655440620422623,147.29545454545453
201803,Auto Particulier,Toyota Polis,13856,6534182.04,13884,6601001.6,171,98028.25,135,68281.12,1028,465696.18,508842.96,412,215055.89,214386.26,471.577803,475.439469,43146.78,453.011848,494.983424,300625,112.99,5.4,107.48,3.9,102.27,-0.6,100.86,-2.8,100.36,0.3,2018-03-01,2018,3,1,0,1.0,6.123233995736766e-17,129.0,134.0,96.0,108.0,123.0,123.0,270.0,219.0,184.0,204.0,959.0,1180.0,953.0,931.0,983.0,117.83333333333333,20.647840887931437,199.0,74.63913182774837,1008.5,129.36125128234238,6.0,0.04651162790697683,48.0,0.3902439024390243,69.0,0.07194994786235664,-8.2,-4.5,0.9666666666666668,1.5000000000000004,1.5,0,0.09265006210701587,573.264619883041,1.215631050138806,505.78607407407407,-1.6253155339805938,1.0081888205412415,1.215631050138806,11.0,195.0,290.0,0.3260814968814969,1.0102261552541625,2,0.9902569284064665,0.0005688149688149688,147.29545454545453
201804,Auto Particulier,Toyota Polis,13884,6601001.6,13920,6674364.11,145,82493.19,99,45546.54,957,433079.33,469760.7,345,175977.38,179430.66,475.439469,479.48018,36681.37,452.538484,490.868025,255139,113.04,5.5,107.68,4.0,102.35,-0.6,102.28,-0.2,104.23,2.8,2018-04-01,2018,4,2,0,0.8660254037844387,-0.49999999999999983,135.0,129.0,134.0,114.0,96.0,171.0,123.0,270.0,176.0,160.0,1028.0,959.0,1180.0,1029.0,931.0,122.33333333333333,3.2145502536643047,196.83333333333334,74.95998932764064,1024.6666666666667,113.06782625191538,-36.0,-0.2666666666666667,-26.0,-0.15204678362573099,-71.0,-0.06906614785992216,-5.7,-4.6,2.6999999999999997,1.5,2.0,0,0.08469896265887367,568.918551724138,1.196616160035586,460.0660606060606,10.009507246376808,1.0084988968385376,1.196616160035586,-42.0,-74.0,-140.0,0.3233264612622923,1.0111138452079758,3,0.9928694900605013,0.0005683176621371096,147.29545454545453
201805,Auto Particulier,Toyota Polis,13920,6674364.11,13926,6720399.55,156,88488.52,145,78033.86,920,420721.76,456844.88,355,186113.1,188159.5,479.48018,482.579315,36123.12,457.30626,496.570521,276699,112.75,6.3,108.66,4.3,101.66,-1.4,102.82,0.9,108.24,9.7,2018-05-01,2018,5,2,0,0.49999999999999994,-0.8660254037844387,99.0,135.0,129.0,126.0,130.0,145.0,171.0,123.0,222.0,183.0,957.0,1028.0,959.0,999.0,863.0,119.83333333333333,19.287301521985906,191.66666666666666,24.027761721253466,1012.6666666666666,40.42688874169442,46.0,0.46464646464646475,11.0,0.07586206896551717,-37.0,-0.03866248693834906,-5.3999999999999995,-5.699999999999999,5.633333333333333,2.0,-0.7,0,0.08585988041122472,567.2341025641026,1.183018873823111,538.1645517241379,5.764507042253505,1.0064635309847427,1.183018873823111,82.0,37.0,34.0,0.3198006498035772,1.0068973522033395,4,0.9895833333333334,0.0005637895330304772,147.29545454545453
201806,Auto Particulier,Toyota Polis,13926,6720399.55,13978,6804586.87,188,115620.77,120,66181.61,1013,456718.84,503776.46,379,212058.81,208106.06,482.579315,486.806901,47057.62,450.85769,497.311411,303763,113.03,4.1,108.56,4.1,102.41,-0.6,103.24,2.8,107.94,11.2,2018-06-01,2018,6,2,0,1.2246467991473532e-16,-1.0,145.0,99.0,135.0,96.0,101.0,156.0,145.0,171.0,219.0,205.0,920.0,957.0,1028.0,953.0,951.0,123.0,24.193663082165404,180.66666666666666,13.051181300301257,999.5,54.88472768752105,-25.0,-0.1724137931034483,32.0,0.20512820512820507,93.0,0.10108695652173916,-1.2999999999999998,-4.699999999999999,6.033333333333334,0.0,0.3,0,0.1030341117524296,615.0040957446809,1.274410395614824,551.5134166666667,-10.429419525065963,1.0087603962055438,1.274410395614824,-71.0,21.0,130.0,0.38062822002679725,1.0125271301763599,5,0.99138302455838,0.000618903553098962,147.29545454545453
201807,Auto Particulier,Toyota Polis,13978,6804586.87,13999,6869693.49,163,94675.65,133,62648.55,970,452755.39,491623.01,381,199939.19,199694.75,486.806901,490.727444,38867.62,466.758134,506.827845,277713,113.08,4.2,108.67,3.9,101.77,-1.2,102.12,3.6,107.85,11.5,2018-07-01,2018,7,3,0,-0.4999999999999998,-0.8660254037844388,120.0,145.0,99.0,134.0,120.0,188.0,156.0,145.0,270.0,186.0,1013.0,920.0,957.0,1180.0,959.0,127.0,23.028967265887832,175.5,22.338307903688676,1009.5,46.82235933112876,13.0,0.10833333333333339,-25.0,-0.13297872340425532,-43.0,-0.04244817374136234,-0.6000000000000001,-5.1,6.433333333333334,0.30000000000000027,2.8,0,0.08584684105030749,580.832208588957,1.193147030980477,471.0417293233083,-0.6415748031496125,1.0080535896100618,1.193147030980477,38.0,-57.0,-136.0,0.34091184064123753,1.0095680489122774,6,0.9904850479324653,0.0005869368736789419,147.29545454545453
201808,Auto Particulier,Toyota Polis,13999,6869693.49,13995,6916406.96,149,91683.4,131,68696.68,929,433295.05,469316.91,348,205633.86,198425.88,490.727444,494.20557,36021.86,466.410172,505.185048,266203,111.73,2.6,109.71,4.9,101.67,-1.4,103.05,3.8,109.03,11.2,2018-08-01,2018,8,3,0,-0.8660254037844384,-0.5000000000000004,133.0,120.0,145.0,129.0,101.0,163.0,188.0,156.0,123.0,196.0,970.0,1013.0,920.0,959.0,877.0,126.83333333333333,12.503332889007368,157.66666666666666,16.822603841260722,974.5,46.54388610046802,-2.0,-0.015037593984962405,-14.0,-0.08588957055214719,-41.0,-0.04226804123711336,1.1999999999999997,-6.300000000000001,5.866666666666667,-2.3000000000000003,9.7,0,0.0831347138629901,615.324832214765,1.2539034442401493,524.4021374045801,-20.7125862068965,1.0070876940805455,1.2539034442401493,-15.0,11.0,2.0,0.3444115956619572,1.0067999351161736,7,0.9906421887277662,0.0005597232187465956,147.29545454545453
201809,Auto Particulier,Toyota Polis,13995,6916406.96,14030,6998862.58,153,96558.6,110,58936.28,1004,473184.35,516959.02,373,194496.65,198097.28,494.20557,498.849791,43774.67,471.299153,514.899422,257021,113.02,3.8,109.94,5.1,101.57,-1.6,103.72,3.3,109.39,9.1,2018-09-01,2018,9,3,0,-1.0,-1.8369701987210297e-16,131.0,133.0,120.0,135.0,108.0,149.0,163.0,188.0,171.0,184.0,929.0,970.0,1013.0,1028.0,931.0,127.16666666666667,6.999999999999992,162.0,19.756855350316588,969.5,42.003968066521296,-21.0,-0.16030534351145043,4.0,0.02684563758389258,75.0,0.08073196986006459,-0.5,-6.699999999999999,5.3999999999999995,-1.2999999999999998,11.2,0,0.0925108152879528,631.1019607843137,1.2770029297409855,535.7843636363637,9.653163538874008,1.0093973465333463,1.2770029297409855,-19.0,18.0,116.0,0.3756836989973582,1.011921742094829,8,0.9921400500178635,0.0005952820975717938,147.29545454545453
201810,Auto Particulier,Toyota Polis,14030,6998862.58,14095,7094364.54,204,114764.87,137,69085.14,1058,495093.92,544121.9,463,248071.48,250429.16,498.849791,503.324905,49027.98,467.952665,514.292911,273113,113.41,2.0,110.03,4.9,101.32,-2.2,105.81,4.0,108.89,9.6,2018-10-01,2018,10,4,0,-0.8660254037844386,0.5000000000000001,110.0,131.0,133.0,99.0,114.0,153.0,149.0,163.0,145.0,176.0,1004.0,929.0,970.0,957.0,1029.0,123.0,12.741009902410912,159.0,7.211102550927959,965.5,37.55440497908788,27.0,0.24545454545454537,51.0,0.33333333333333326,54.0,0.05378486055776888,2.0,-7.1000000000000005,5.2,-2.9000000000000004,11.5,0,0.09902763499903222,562.5728921568627,1.1277400578421066,504.27109489051094,5.092181425485946,1.0089708647387206,1.1277400578421066,48.0,47.0,-21.0,0.4202102060319355,1.0136453543569932,9,0.9902352102637206,0.0007469435728068601,147.29545454545453
201811,Auto Particulier,Toyota Polis,14095,7094364.54,14127,7180426.91,170,104858.72,126,61760.92,1032,476131.94,520713.83,449,237193.64,241583.29,503.324905,508.276839,44581.89,461.368158,504.567664,269241,113.56,1.8,109.97,4.5,101.13,-2.2,105.52,3.9,104.38,1.9,2018-11-01,2018,11,4,0,-0.5000000000000004,0.8660254037844384,137.0,110.0,131.0,145.0,126.0,204.0,153.0,149.0,156.0,222.0,1058.0,1004.0,929.0,920.0,999.0,129.33333333333334,14.177446878757813,168.83333333333334,30.664855018951798,982.3333333333334,64.78425734698213,-11.0,-0.08029197080291972,-34.0,-0.16666666666666663,-26.0,-0.02457466918714557,2.0999999999999996,-6.7,2.533333333333333,-2.7,11.2,0,0.09363347898903829,616.816,1.225482772405232,490.1660317460317,9.776503340757225,1.0098384442152728,1.225482772405232,-38.0,-85.0,-80.0,0.38946044621732945,1.0121310893336193,10,0.9910606598084427,0.0006314045780546054,147.29545454545453
201812,Auto Particulier,Toyota Polis,14127,7180426.91,14161,7254947.98,173,100041.75,132,72740.69,980,465228.21,505726.57,420,221205.51,229411.24,508.276839,512.318902,40498.36,474.722663,516.04752,231944,109.35,-2.0,110.08,4.6,101.85,-1.3,104.55,3.1,99.33,-2.1,2018-12-01,2018,12,4,0,-2.4492935982947064e-16,1.0,126.0,137.0,110.0,120.0,96.0,170.0,204.0,153.0,188.0,219.0,1032.0,1058.0,1004.0,1013.0,953.0,126.16666666666667,13.576941236277518,171.16666666666666,25.967928938083094,1001.0,27.006172134038927,6.0,0.04761904761904767,3.0,0.01764705882352935,-52.0,-0.050387596899224785,5.1,-5.8999999999999995,-0.3333333333333333,-6.6,9.1,0,0.08705052516054423,578.2760115606936,1.1377185958313825,551.0658333333333,19.537452380952338,1.007952483154559,1.1377185958313825,17.0,37.0,-26.0,0.43131855102955885,1.0103783620297306,11,0.9906561902739435,0.0007458696926844411,147.29545454545453
201901,Auto Particulier,Toyota Polis,14161,7254947.98,14163,7259919.19,160,93583.72,147,80113.18,1250,616592.91,616726.68,385,205309.16,204753.62,512.318902,512.597556,133.77,493.274328,493.381344,294291,109.67,-3.3,110.93,3.7,100.39,-2.1,106.4,6.6,101.25,-1.9,2019-01-01,2019,1,1,1,0.49999999999999994,0.8660254037844387,132.0,126.0,137.0,133.0,134.0,173.0,170.0,204.0,163.0,270.0,980.0,1032.0,1058.0,970.0,1180.0,128.16666666666666,5.507570547286099,168.66666666666666,18.82374387132734,995.5,39.71565602295074,15.0,0.11363636363636354,-13.0,-0.07514450867052025,270.0,0.2755102040816326,9.899999999999999,-5.800000000000001,0.4666666666666665,-7.0,9.6,0,0.00021695027274959422,584.89825,1.14166830018698,544.987619047619,-1.44296103896106,1.0005439073181026,1.14166830018698,9.0,-16.0,322.0,0.31799722043827366,1.00068521649138,0,0.9896193771626297,0.0005436795552701238,147.29545454545453
201902,Auto Particulier,Toyota Polis,14163,7259919.19,14153,7262832.2,136,83672.39,139,72445.35,954,471420.28,469273.96,299,164256.02,162542.14,512.597556,513.165562,-2146.32,494.151236,491.901425,260509,116.51,2.7,110.93,3.7,100.23,-2.0,106.96,8.2,103.63,2.2,2019-02-01,2019,2,1,0,0.8660254037844386,0.5000000000000001,147.0,132.0,126.0,131.0,129.0,160.0,173.0,170.0,149.0,123.0,1250.0,980.0,1032.0,929.0,959.0,130.5,10.816653826391965,168.16666666666666,6.806859285554072,1042.1666666666667,143.2526904924768,-8.0,-0.05442176870748294,-24.0,-0.15000000000000002,-296.0,-0.2368,5.499999999999999,-5.7,4.366666666666666,-1.0,1.9,1,-0.004552880075502919,615.2381617647059,1.200236237108992,521.1895683453238,-5.732040133779183,1.00110809346114,1.200236237108992,-23.0,-11.0,-566.0,0.3211880971482751,1.000401245513037,1,0.9901856951210901,0.00052205490021458,147.29545454545453
201903,Auto Particulier,Toyota Polis,14153,7262832.2,14181,7325585.46,163,102611.37,130,71376.47,1060,521632.74,548428.88,340,182293.41,187310.04,513.165562,516.577495,26796.14,492.106358,517.385735,278454,118.9,5.2,110.93,3.2,100.16,-2.1,106.43,5.5,106.06,5.7,2019-03-01,2019,3,1,0,1.0,6.123233995736766e-17,139.0,147.0,132.0,110.0,135.0,136.0,160.0,173.0,153.0,171.0,954.0,1250.0,980.0,1004.0,1028.0,131.83333333333334,7.5055534994651305,166.0,18.77054430040146,1046.3333333333333,163.90647739895257,-9.0,-0.06474820143884896,27.0,0.19852941176470584,106.0,0.11111111111111116,0.2999999999999998,-5.300000000000001,5.466666666666666,2.0,-2.1,0,0.05136974339455769,629.5176073619632,1.2267339314596546,549.0497692307692,14.754794117647073,1.0066487957350496,1.2267339314596546,-1.0,51.0,402.0,0.36850384623672133,1.0086403290440884,2,0.9908146682682117,0.0005853749631896112,147.29545454545453
201904,Auto Particulier,Toyota Polis,14181,7325585.46,14164,7355433.77,144,93554.4,156,83776.87,952,473507.88,495543.53,308,174232.3,174862.12,516.577495,519.304841,22035.65,497.382226,520.528918,259102,119.08,5.3,110.89,3.0,100.3,-2.0,107.14,4.8,110.64,6.1,2019-04-01,2019,4,2,0,0.8660254037844387,-0.49999999999999983,130.0,139.0,147.0,137.0,99.0,163.0,136.0,160.0,204.0,145.0,1060.0,954.0,1250.0,1058.0,957.0,135.16666666666666,8.504900548115371,167.66666666666666,14.798648586948763,1055.6666666666667,149.97333096254155,26.0,0.19999999999999996,-19.0,-0.1165644171779141,-108.0,-0.10188679245283017,-0.5,-5.0,5.3999999999999995,2.3,-1.9,0,0.04653702911976887,649.6833333333333,1.2576686743454306,537.0312179487179,2.0448701298701524,1.0052796454092527,1.2576686743454306,35.0,-46.0,-214.0,0.36107170149207646,1.0040745289455677,3,0.9889993653480008,0.0005557656830128676,147.29545454545453
201905,Auto Particulier,Toyota Polis,14164,7355433.77,14180,7404581.06,177,114480.38,155,86772.72,959,485202.49,511656.52,330,193920.44,192558.01,519.304841,522.184842,26454.03,505.946287,533.531303,293289,120.21,6.6,110.83,2.0,100.24,-1.4,107.12,4.2,111.94,3.4,2019-05-01,2019,5,2,0,0.49999999999999994,-0.8660254037844387,156.0,130.0,139.0,126.0,145.0,144.0,163.0,136.0,170.0,156.0,952.0,1060.0,954.0,1032.0,920.0,138.33333333333334,13.203534880225568,157.66666666666666,13.868429375143169,1038.0,61.78457196852106,-1.0,-0.0064102564102563875,33.0,0.22916666666666674,7.0,0.007352941176470562,-2.3999999999999995,-3.4,4.733333333333333,4.6,2.2,0,0.0545216286915593,646.7818079096046,1.2454761766983116,559.824,-4.128575757575736,1.005545877435793,1.2454761766983116,-27.0,52.0,115.0,0.3903330162399545,1.006681766369844,4,0.9890567636260943,0.0006035003017501509,147.29545454545453
201906,Auto Particulier,Toyota Polis,14180,7404581.06,14205,7455056.16,152,95368.3,123,68065.94,1044,528840.93,551930.65,355,200906.15,202512.47,522.184842,524.819159,23089.72,506.552614,528.669204,270887,120.22,6.4,110.7,2.0,100.73,-1.6,106.66,3.3,107.85,-0.1,2019-06-01,2019,6,2,0,1.2246467991473532e-16,-1.0,155.0,156.0,130.0,132.0,120.0,177.0,144.0,163.0,173.0,188.0,959.0,952.0,1060.0,980.0,1013.0,143.16666666666666,14.730919862656231,158.83333333333334,16.563010998406476,1025.8333333333333,60.434537586824966,-32.0,-0.20645161290322578,-25.0,-0.14124293785310738,85.0,0.0886339937434828,-3.1000000000000005,-3.6,3.1999999999999997,4.4,5.7,0,0.04366099272989321,627.4230263157895,1.2015343530706881,553.3816260162602,4.524845070422555,1.0050447979108517,1.2015343530706881,-31.0,-58.0,78.0,0.3520593457788672,1.006816739473982,5,0.9913258110014105,0.0005611195812275968,147.29545454545453
201907,Auto Particulier,Toyota Polis,14205,7455056.16,14203,7495970.71,138,90630.39,129,67220.66,1021,524467.39,547150.33,322,189717.03,188603.87,524.819159,527.773759,22682.94,513.680107,535.896503,275647,119.57,5.7,111.05,2.2,100.57,-1.2,107.26,5.0,108.45,0.6,2019-07-01,2019,7,3,0,-0.4999999999999998,-0.8660254037844388,123.0,155.0,156.0,147.0,133.0,152.0,177.0,144.0,160.0,163.0,1044.0,959.0,952.0,1250.0,970.0,141.66666666666666,18.770544300401443,155.33333333333334,17.21433511156716,1036.5,51.21523210920779,6.0,0.04878048780487809,-14.0,-0.09210526315789469,-23.0,-0.022030651340996132,-0.7000000000000002,-3.4000000000000004,3.766666666666667,3.5,6.1,0,0.04324947638784549,656.7419565217391,1.2513681051071137,521.0903875968993,-3.4570186335403834,1.0056297487416994,1.2513681051071137,38.0,11.0,-108.0,0.3287914978214891,1.0054881612052136,6,0.9909186906019007,0.0005006403117030115,147.29545454545453
201908,Auto Particulier,Toyota Polis,14203,7495970.71,14213,7527502.22,151,98968.33,128,71465.92,911,475020.58,498147.53,317,187867.73,179694.49,527.773759,529.620925,23126.95,521.427639,546.813973,260591,119.64,7.1,111.41,1.5,100.85,-0.8,107.44,4.3,106.99,-1.9,2019-08-01,2019,8,3,0,-0.8660254037844384,-0.5000000000000004,129.0,123.0,155.0,139.0,131.0,138.0,152.0,177.0,136.0,149.0,1021.0,1044.0,959.0,954.0,929.0,138.66666666666666,17.009801096230753,151.66666666666666,19.756855350316606,998.3333333333334,43.96589587396154,-1.0,-0.007751937984496138,13.0,0.09420289855072461,-110.0,-0.10773751224289907,-2.8,-2.3,3.1666666666666665,5.6,3.4,0,0.0486862063955209,655.4194039735099,1.2418567478901692,558.3275,-25.783091482649905,1.003499920123918,1.2418567478901692,-7.0,27.0,-87.0,0.3797841445023044,1.0042064612069435,7,0.9909878194747589,0.0005794520915918048,147.29545454545453
201909,Auto Particulier,Toyota Polis,14213,7527502.22,14217,7568301.18,161,104021.0,149,87041.37,992,521562.87,550630.98,307,179552.39,177691.37,529.620925,532.341645,29068.11,525.769022,555.071552,261902,119.83,6.0,111.45,1.4,101.21,-0.4,107.33,3.5,107.32,-1.9,2019-09-01,2019,9,3,0,-1.0,-1.8369701987210297e-16,128.0,129.0,123.0,130.0,110.0,151.0,138.0,152.0,163.0,153.0,911.0,1021.0,1044.0,1060.0,1004.0,136.83333333333334,3.2145502536642137,154.16666666666666,7.81024967590668,991.1666666666666,71.08445681019184,21.0,0.1640625,10.0,0.0662251655629138,81.0,0.08891328210757399,-2.5,-1.7999999999999998,2.533333333333333,4.6,-0.1,0,0.055732705819338646,646.0931677018633,1.2199162404730577,584.1702684563758,-6.061954397394198,1.0051371082062135,1.2199162404730577,22.0,-3.0,191.0,0.3971752793029454,1.0054199864453843,8,0.9895166396960529,0.0006147337553741476,147.29545454545453
201910,Auto Particulier,Toyota Polis,14217,7568301.18,14247,7623285.14,167,105326.95,133,71844.65,1112,576473.68,602892.49,364,212343.59,209064.19,532.341645,535.080026,26418.81,518.411582,542.169505,289994,119.63,5.5,111.55,1.4,101.04,-0.3,108.3,2.4,107.25,-1.5,2019-10-01,2019,10,4,0,-0.8660254037844386,0.5000000000000001,149.0,128.0,129.0,156.0,137.0,161.0,151.0,138.0,144.0,204.0,992.0,911.0,1021.0,952.0,1058.0,140.0,11.846237095944542,153.83333333333334,11.532562594670813,979.8333333333334,57.011694706729806,-16.0,-0.10738255033557043,6.0,0.037267080745341685,120.0,0.12096774193548376,-3.1,-1.7,2.1333333333333333,4.1,0.6,0,0.04582830216984046,630.7002994011976,1.1847660338525603,540.1853383458646,-9.009340659340644,1.0051440292633878,1.1847660338525603,-37.0,-4.0,39.0,0.36320389387366636,1.0072650332871662,9,0.9906450024618415,0.0005758739835996607,147.29545454545453
201911,Auto Particulier,Toyota Polis,14247,7623285.14,14290,7681490.26,171,104729.5,118,64825.78,1096,566894.62,591238.36,344,196178.08,193502.27,535.080026,537.543055,24343.74,517.239616,539.451058,287130,119.95,5.6,111.91,1.8,101.44,0.3,108.75,3.1,108.07,3.5,2019-11-01,2019,11,4,0,-0.5000000000000004,0.8660254037844384,133.0,149.0,128.0,155.0,126.0,167.0,161.0,151.0,177.0,170.0,1112.0,992.0,911.0,959.0,1032.0,136.16666666666666,10.969655114602853,157.66666666666666,8.082903768654788,1006.5,101.12863096077209,-15.0,-0.1127819548872181,4.0,0.0239520958083832,-16.0,-0.014388489208633115,-2.4999999999999996,-1.5,4.066666666666666,3.8,-1.9,0,0.04294226676555857,612.453216374269,1.1446011561161675,549.3710169491525,-7.778517441860458,1.0046031039850476,1.1446011561161675,1.0,-2.0,-136.0,0.3647459338975377,1.0076351755091244,10,0.9917175545728926,0.0005955490544352733,147.29545454545453
201912,Auto Particulier,Toyota Polis,14290,7681490.26,14291,7716632.98,146,91344.81,137,78224.74,1037,543055.66,566432.51,321,176865.8,178608.42,537.543055,539.964521,23376.85,523.679517,546.222285,268872,119.95,9.7,111.93,1.7,101.19,-0.6,108.6,3.9,108.71,9.4,2019-12-01,2019,12,4,0,-2.4492935982947064e-16,1.0,118.0,133.0,149.0,123.0,132.0,171.0,167.0,161.0,152.0,173.0,1096.0,1112.0,992.0,1044.0,980.0,130.0,15.50268793897796,156.66666666666666,5.033222956847214,1029.3333333333333,65.15622252197683,19.0,0.1610169491525424,-25.0,-0.14619883040935677,-59.0,-0.053832116788321116,-5.799999999999999,-2.3,7.666666666666667,7.999999999999999,-1.9,0,0.043046876631393394,625.6493835616438,1.1639056215908954,570.983503649635,5.428722741433098,1.0045046921869356,1.1639056215908954,34.0,-29.0,-43.0,0.33973344193519595,1.004574987249935,11,0.9904128761371589,0.0005430093129816418,147.29545454545453
