Jaar_Maand,Product,Label_Naam,Beginstand,Jaarpremie_Beginstand,Eindstand,Jaarpremie_Eindstand,NewBusiness,Jaarpremie_NewBusiness,Royementen,Geroyeerde_Jaarpremie,Prolongaties,Jaarpremie_voor_Prolongatie,Jaarpremie_na_Prolongatie,Mutaties,Jaarpremie_voor_Mutatie,Jaarpremie_na_Mutatie,Gemiddelde_Jaarpremie_Beginstand,Gemiddelde_Jaarpremie_Eindstand,Jaarpremie_Prolongatie,Gemiddelde_Jaarpremie_voor_Prolongatie,Gemiddelde_Jaarpremie_na_Prolongatie
202209,Auto Particulier,DS Polis,36,28634.73,40,31860.87,4,3348.04,0,0.00,0,0.00,0.00,3,2115.22,1993.32,795.409166,796.521750,0.00,0.000000,0.000000
202210,Auto Particulier,DS Polis,40,31860.87,42,34097.63,2,2168.24,0,0.00,0,0.00,0.00,1,709.00,777.52,796.521750,811.848333,0.00,0.000000,0.000000
202211,Auto Particulier,DS Polis,42,34097.63,42,34154.45,0,0.00,0,0.00,2,1297.37,1291.97,3,2696.12,2758.34,811.848333,813.201190,-5.40,648.685000,645.985000
202212,Auto Particulier,DS Polis,42,34154.45,43,35591.37,2,1776.70,1,536.63,5,3480.46,3499.20,2,1469.51,1647.62,813.201190,827.706279,18.74,696.092000,699.840000
202301,Auto Particulier,DS Polis,43,35591.37,44,36470.90,1,781.22,0,0.00,4,3837.21,3752.81,3,3288.34,3471.05,827.706279,828.884090,-84.40,959.302500,938.202500
202302,Auto Particulier,DS Polis,44,36470.90,46,37339.24,3,2157.98,1,565.27,5,5101.99,4409.18,1,433.20,401.64,828.884090,811.722608,-692.81,1020.398000,881.836000
202303,Auto Particulier,DS Polis,46,37339.24,46,37347.16,0,0.00,0,0.00,2,2113.87,2109.02,1,664.07,676.84,811.722608,811.894782,-4.85,1056.935000,1054.510000
202304,Auto Particulier,DS Polis,46,37347.16,48,39393.62,1,915.24,0,0.00,5,4250.55,4501.07,4,3606.26,3588.99,811.894782,820.700416,250.52,850.110000,900.214000
202305,Auto Particulier,DS Polis,48,39393.62,48,39425.40,0,0.00,0,0.00,3,1862.22,1894.00,0,0.00,0.00,820.700416,821.362500,31.78,620.740000,631.333333
202306,Auto Particulier,DS Polis,48,39425.40,50,41383.17,2,1679.15,0,0.00,3,1823.18,1921.75,3,3768.37,3948.42,821.362500,827.663400,98.57,607.726666,640.583333
202307,Auto Particulier,DS Polis,50,41383.17,51,42464.55,1,1015.98,0,0.00,2,1331.16,1396.56,2,2031.96,2031.96,827.663400,832.638235,65.40,665.580000,698.280000
202308,Auto Particulier,DS Polis,51,42464.55,52,43713.69,2,1959.05,1,709.91,0,0.00,0.00,1,1297.11,1297.11,832.638235,840.647884,0.00,0.000000,0.000000
202309,Auto Particulier,DS Polis,52,43713.69,53,44278.37,1,562.56,0,0.00,2,1260.21,1304.24,3,2528.49,2486.58,840.647884,835.440943,44.03,630.105000,652.120000
202310,Auto Particulier,DS Polis,53,44278.37,53,44290.45,0,0.00,0,0.00,2,2236.76,2248.75,1,1471.59,1471.68,835.440943,835.668867,11.99,1118.380000,1124.375000
202311,Auto Particulier,DS Polis,53,44290.45,53,44360.56,0,0.00,0,0.00,3,2284.14,2354.25,0,0.00,0.00,835.668867,836.991698,70.11,761.380000,784.750000
202312,Auto Particulier,DS Polis,53,44360.56,52,44585.92,0,0.00,1,677.18,7,5454.01,5673.38,1,857.48,1540.65,836.991698,857.421538,219.37,779.144285,810.482857
202401,Auto Particulier,DS Polis,52,44585.92,50,42778.18,0,0.00,2,1764.06,4,3858.75,3815.07,0,0.00,0.00,857.421538,855.563600,-43.68,964.687500,953.767500
202402,Auto Particulier,DS Polis,50,42778.18,49,42775.03,0,0.00,1,434.74,8,6535.60,6967.19,1,706.43,706.43,855.563600,872.959795,431.59,816.950000,870.898750
202403,Auto Particulier,DS Polis,49,42775.03,48,41841.53,0,0.00,1,1010.04,3,2785.86,2862.40,0,0.00,0.00,872.959795,871.698541,76.54,928.620000,954.133333
202404,Auto Particulier,DS Polis,48,41841.53,46,40220.85,0,0.00,1,1067.61,5,4186.22,4522.76,1,1212.82,1221.18,871.698541,874.366304,336.54,837.244000,904.552000
202405,Auto Particulier,DS Polis,46,40220.85,44,38884.25,0,0.00,2,1417.46,3,1894.00,1974.86,0,0.00,0.00,874.366304,883.732954,80.86,631.333333,658.286666
202406,Auto Particulier,DS Polis,44,38884.25,42,38047.52,0,0.00,1,922.96,4,3237.40,3998.17,1,1089.22,1089.12,883.732954,905.893333,760.77,809.350000,999.542500
202407,Auto Particulier,DS Polis,42,38047.52,41,37711.98,0,0.00,1,434.28,1,1015.98,1114.72,0,0.00,0.00,905.893333,919.804390,98.74,1015.980000,1114.720000
202408,Auto Particulier,DS Polis,41,37711.98,41,37854.15,0,0.00,0,0.00,2,1959.05,2101.22,0,0.00,0.00,919.804390,923.271951,142.17,979.525000,1050.610000
202409,Auto Particulier,DS Polis,41,37854.15,41,38038.57,0,0.00,0,0.00,4,3155.40,3298.06,2,1809.40,1851.16,923.271951,927.770000,142.66,788.850000,824.515000
202410,Auto Particulier,DS Polis,41,38038.57,39,36281.74,0,0.00,2,1851.35,2,2248.80,2350.32,39,35676.98,35669.98,927.770000,930.301025,101.52,1124.400000,1175.160000
202411,Auto Particulier,DS Polis,39,36281.74,39,36396.82,0,0.00,0,0.00,1,1013.52,1128.60,0,0.00,0.00,930.301025,933.251794,115.08,1013.520000,1128.600000
202412,Auto Particulier,DS Polis,39,36396.82,39,37071.92,0,0.00,0,0.00,6,5412.72,6087.82,0,0.00,0.00,933.251794,950.562051,675.10,902.120000,1014.636666
202501,Auto Particulier,DS Polis,39,37071.92,38,35735.27,0,0.00,1,1546.68,4,3920.36,4159.43,1,1002.24,973.20,950.562051,940.401842,239.07,980.090000,1039.857500
202502,Auto Particulier,DS Polis,38,35735.27,38,36222.96,0,0.00,0,0.00,6,4889.44,5377.13,0,0.00,0.00,940.401842,953.235789,487.69,814.906666,896.188333
202503,Auto Particulier,DS Polis,38,36222.96,36,33856.66,0,0.00,2,2638.44,3,2862.36,3134.50,1,946.92,946.92,953.235789,940.462777,272.14,954.120000,1044.833333
202504,Auto Particulier,DS Polis,36,33856.66,35,34013.89,0,0.00,1,883.64,6,5527.61,6864.36,2,2624.80,2328.92,940.462777,971.825428,1336.75,921.268333,1144.060000
202505,Auto Particulier,DS Polis,35,34013.89,34,33095.68,0,0.00,1,1153.52,2,1540.48,1775.79,0,0.00,0.00,971.825428,973.402352,235.31,770.240000,887.895000
202506,Auto Particulier,DS Polis,34,33095.68,34,33204.64,0,0.00,0,0.00,3,2908.92,3017.88,0,0.00,0.00,973.402352,976.607058,108.96,969.640000,1005.960000
202507,Auto Particulier,DS Polis,34,33204.64,33,31521.89,0,0.00,1,1837.76,1,1114.73,1269.74,0,0.00,0.00,976.607058,955.208787,155.01,1114.730000,1269.740000
202508,Auto Particulier,DS Polis,33,31521.89,33,31721.09,0,0.00,0,0.00,2,2101.32,2300.52,2,2388.98,2388.98,955.208787,961.245151,199.20,1050.660000,1150.260000
202509,Auto Particulier,DS Polis,33,31721.09,33,31800.29,0,0.00,0,0.00,1,571.68,650.88,0,0.00,0.00,961.245151,963.645151,79.20,571.680000,650.880000
202510,Auto Particulier,DS Polis,33,31800.29,33,31899.17,0,0.00,0,0.00,1,803.64,902.52,0,0.00,0.00,963.645151,966.641515,98.88,803.640000,902.520000
202511,Auto Particulier,DS Polis,33,31899.17,33,31908.65,0,0.00,0,0.00,1,1128.60,1218.00,1,1070.76,990.84,966.641515,966.928787,89.40,1128.600000,1218.000000
202512,Auto Particulier,DS Polis,33,31908.65,32,31052.80,0,0.00,1,990.84,6,6087.82,6222.81,0,0.00,0.00,966.928787,970.400000,134.99,1014.636666,1037.135000
201603,Auto Particulier,Emil Frey Polis,2,1041.91,29,16343.69,27,14019.93,0,0.00,0,0.00,0.00,15,7053.95,8335.80,520.955000,563.575517,0.00,0.000000,0.000000
201604,Auto Particulier,Emil Frey Polis,29,16343.69,60,29690.78,33,14888.61,2,1884.50,0,0.00,0.00,19,10936.07,11279.05,563.575517,494.846333,0.00,0.000000,0.000000
201605,Auto Particulier,Emil Frey Polis,60,29690.78,282,120839.98,226,93999.53,2,405.12,0,0.00,0.00,75,32519.11,31776.03,494.846333,428.510567,0.00,0.000000,0.000000
201606,Auto Particulier,Emil Frey Polis,282,120839.98,562,242215.72,285,120819.14,5,1485.72,0,0.00,0.00,83,35213.41,37255.73,428.510567,430.988825,0.00,0.000000,0.000000
201607,Auto Particulier,Emil Frey Polis,562,242215.72,804,347029.55,253,108208.44,10,3483.62,0,0.00,0.00,76,37040.74,37812.92,430.988825,431.628793,0.00,0.000000,0.000000
201608,Auto Particulier,Emil Frey Polis,804,347029.55,966,417273.68,175,75588.24,12,5195.51,0,0.00,0.00,44,19090.44,19218.23,431.628793,431.960331,0.00,0.000000,0.000000
201609,Auto Particulier,Emil Frey Polis,966,417273.68,1173,504064.20,216,90288.33,8,3916.00,0,0.00,0.00,64,29122.10,28752.34,431.960331,429.722250,0.00,0.000000,0.000000
201610,Auto Particulier,Emil Frey Polis,1173,504064.20,1386,589732.41,236,95145.02,22,9996.03,0,0.00,0.00,67,28343.80,29354.98,429.722250,425.492359,0.00,0.000000,0.000000
201611,Auto Particulier,Emil Frey Polis,1386,589732.41,1642,699447.65,276,118518.30,17,8861.76,0,0.00,0.00,66,30983.67,31422.63,425.492359,425.972990,0.00,0.000000,0.000000
201612,Auto Particulier,Emil Frey Polis,1642,699447.65,1816,772421.63,198,82800.20,24,10870.35,0,0.00,0.00,57,24429.35,24917.72,425.972990,425.342307,0.00,0.000000,0.000000
201701,Auto Particulier,Emil Frey Polis,1816,772421.63,2017,856948.84,226,94174.10,28,12780.63,0,0.00,0.00,66,30215.12,31837.87,425.342307,424.863083,0.00,0.000000,0.000000
201702,Auto Particulier,Emil Frey Polis,2017,856948.84,2181,930310.77,193,87126.91,30,14047.75,2,1041.91,1000.81,67,33504.49,33551.97,424.863083,426.552393,-41.10,520.955000,500.405000
201703,Auto Particulier,Emil Frey Polis,2181,930310.77,2343,996082.92,193,80755.53,32,14818.29,20,10789.98,10153.83,34,14498.39,14591.11,426.552393,425.131421,-636.15,539.499000,507.691500
201704,Auto Particulier,Emil Frey Polis,2343,996082.92,2528,1075955.98,214,91049.17,28,13265.67,25,12104.15,12981.44,60,26312.59,27524.86,425.131421,425.615498,877.29,484.166000,519.257600
201705,Auto Particulier,Emil Frey Polis,2528,1075955.98,2529,1073164.96,42,19102.13,38,19681.42,174,72144.13,72613.38,69,29663.31,27856.22,425.615498,424.343598,469.25,414.621436,417.318275
201706,Auto Particulier,Emil Frey Polis,2529,1073164.96,2531,1077301.59,41,21289.11,37,18020.80,221,93015.39,96884.72,74,36673.48,34781.57,424.343598,425.642666,3869.33,420.884117,438.392398
201707,Auto Particulier,Emil Frey Polis,2531,1077301.59,2527,1083095.07,37,18660.46,40,16414.52,208,90218.26,92999.43,66,28582.04,29575.12,425.642666,428.609050,2781.17,433.741634,447.112644
201708,Auto Particulier,Emil Frey Polis,2527,1083095.07,2521,1085515.50,38,18875.89,40,17031.21,138,59511.31,61977.99,63,29279.62,28942.44,428.609050,430.589250,2466.68,431.241376,449.115869
201709,Auto Particulier,Emil Frey Polis,2521,1085515.50,2519,1086923.14,42,18697.18,42,21509.74,170,72359.26,75644.90,60,28651.52,30475.88,430.589250,431.489932,3285.64,425.642705,444.970000
201710,Auto Particulier,Emil Frey Polis,2519,1086923.14,2511,1090665.66,38,21553.79,44,21190.25,181,70394.33,74806.54,63,33827.04,33422.42,431.489932,434.355101,4412.21,388.918950,413.295801
201711,Auto Particulier,Emil Frey Polis,2511,1090665.66,2502,1090283.76,26,12757.54,32,17144.99,213,89418.33,94248.44,59,24911.14,26103.76,434.355101,435.764892,4830.11,419.804366,442.480938
201712,Auto Particulier,Emil Frey Polis,2502,1090283.76,2481,1081448.97,21,8547.08,41,19274.41,153,62716.47,65610.18,47,20034.40,19475.37,435.764892,435.892370,2893.71,409.911568,428.824705
201801,Auto Particulier,Emil Frey Polis,2481,1081448.97,2474,1082219.87,37,17470.17,42,20378.31,186,75894.91,80312.44,55,26682.63,27056.80,435.892370,437.437295,4417.53,408.037150,431.787311
201802,Auto Particulier,Emil Frey Polis,2474,1082219.87,2485,1092531.04,43,20363.68,31,14431.77,159,68656.21,72065.32,51,24793.95,25958.74,437.437295,439.650317,3409.11,431.800062,453.241006
201803,Auto Particulier,Emil Frey Polis,2485,1092531.04,2484,1095535.03,45,19716.31,45,19328.31,179,74572.90,79465.07,56,28225.95,27463.84,439.650317,441.036646,4892.17,416.608379,443.938938
201804,Auto Particulier,Emil Frey Polis,2484,1095535.03,2451,1081692.11,19,10294.28,48,24936.86,192,82165.82,86643.09,64,30032.01,28390.54,441.036646,441.326850,4477.27,427.946979,451.266093
201805,Auto Particulier,Emil Frey Polis,2451,1081692.11,2438,1080131.56,22,8979.53,32,13576.01,161,67411.45,69976.97,61,25482.09,27034.01,441.326850,443.040016,2565.52,418.704658,434.639565
201806,Auto Particulier,Emil Frey Polis,2438,1080131.56,2424,1074150.13,22,10448.66,34,14849.25,218,91810.49,89900.65,62,30432.29,31911.24,443.040016,443.131241,-1909.84,421.149036,412.388302
201807,Auto Particulier,Emil Frey Polis,2424,1074150.13,2420,1068359.47,25,11506.98,28,13894.69,198,88557.98,87063.74,52,25784.33,24508.51,443.131241,441.470855,-1494.24,447.262525,439.715858
201808,Auto Particulier,Emil Frey Polis,2420,1068359.47,2409,1064804.92,24,13484.26,33,15085.11,142,63026.73,63307.99,52,27614.71,25645.68,441.470855,442.011174,281.26,443.850211,445.830915
201809,Auto Particulier,Emil Frey Polis,2409,1064804.92,2394,1060149.62,23,13014.12,36,15065.85,164,75618.50,74247.57,59,30875.44,30089.44,442.011174,442.836098,-1370.93,461.088414,452.729085
201810,Auto Particulier,Emil Frey Polis,2394,1060149.62,2379,1052589.24,24,14741.16,38,20517.79,187,81370.50,80174.44,57,26229.06,25833.22,442.836098,442.450290,-1196.06,435.136363,428.740320
201811,Auto Particulier,Emil Frey Polis,2379,1052589.24,2376,1047833.28,26,11858.00,24,11957.20,194,85097.71,84678.85,61,28355.81,26106.00,442.450290,441.007272,-418.86,438.647989,436.488917
201812,Auto Particulier,Emil Frey Polis,2376,1047833.28,2374,1051234.14,23,13414.77,23,9690.40,134,55554.24,55499.63,47,19622.29,20304.04,441.007272,442.811347,-54.61,414.583880,414.176343
201901,Auto Particulier,Emil Frey Polis,2374,1051234.14,2355,1042207.27,17,8711.21,35,16393.03,202,88738.25,87118.56,48,22192.80,22916.66,442.811347,442.550857,-1619.69,439.298267,431.280000
201902,Auto Particulier,Emil Frey Polis,2355,1042207.27,2338,1031153.15,26,13291.13,41,22128.97,158,70982.67,69650.22,64,28360.13,28459.58,442.550857,441.040697,-1332.45,449.257405,440.824177
201903,Auto Particulier,Emil Frey Polis,2338,1031153.15,2334,1028263.19,29,13817.21,34,16756.25,184,78004.30,77324.32,62,25136.89,26649.86,441.040697,440.558350,-679.98,423.936413,420.240869
201904,Auto Particulier,Emil Frey Polis,2334,1028263.19,2323,1021544.42,35,15383.57,43,18597.46,179,78900.94,78368.13,38,16107.17,16340.45,440.558350,439.752225,-532.81,440.787374,437.810782
201905,Auto Particulier,Emil Frey Polis,2323,1021544.42,2318,1019935.55,39,18053.16,44,20837.58,163,71430.10,71356.95,68,29053.26,30280.05,439.752225,440.006708,-73.15,438.221472,437.772699
201906,Auto Particulier,Emil Frey Polis,2318,1019935.55,2296,1015802.92,20,8905.04,39,15494.03,199,86545.08,92242.74,43,22581.54,20512.81,440.006708,442.422874,5697.66,434.899899,463.531356
201907,Auto Particulier,Emil Frey Polis,2296,1015802.92,2287,1023395.03,23,13719.20,28,11820.44,174,75967.16,81969.12,55,28576.46,29797.39,442.422874,447.483616,6001.96,436.592873,471.086896
201908,Auto Particulier,Emil Frey Polis,2287,1023395.03,2270,1022103.60,17,10136.48,30,13424.70,128,58120.23,61652.28,36,16433.85,16773.05,447.483616,450.265903,3532.05,454.064296,481.658437
201909,Auto Particulier,Emil Frey Polis,2270,1022103.60,2265,1022195.67,23,10480.38,27,13464.32,159,74354.94,79537.64,44,21917.40,21371.52,450.265903,451.300516,5182.70,467.641132,500.236729
201910,Auto Particulier,Emil Frey Polis,2265,1022195.67,2247,1016259.86,20,8766.16,37,17127.90,177,76932.42,81013.61,44,22516.72,21104.73,451.300516,452.274080,4081.19,434.646440,457.704011
201911,Auto Particulier,Emil Frey Polis,2247,1016259.86,2245,1022403.24,22,11862.83,21,9106.31,178,76724.53,82186.26,45,23294.72,22033.11,452.274080,455.413469,5461.73,431.036685,461.720561
201912,Auto Particulier,Emil Frey Polis,2245,1022403.24,2232,1023787.32,16,10665.21,29,12649.76,123,54214.92,57071.49,43,22024.80,22536.86,455.413469,458.686075,2856.57,440.771707,463.995853
202001,Auto Particulier,Emil Frey Polis,2232,1023787.32,2232,1026429.07,23,9578.41,23,11487.77,181,80816.42,85474.71,59,27251.52,27235.13,458.686075,459.869655,4658.29,446.499558,472.235966
202002,Auto Particulier,Emil Frey Polis,2232,1026429.07,2230,1030811.26,27,14406.52,29,12806.73,155,66682.66,71885.66,45,20460.61,20390.89,459.869655,462.247201,5203.00,430.210709,463.778451
202003,Auto Particulier,Emil Frey Polis,2230,1030811.26,2202,1027179.57,17,8257.95,42,17072.87,178,77060.95,82080.91,46,19475.14,20475.50,462.247201,466.475735,5019.96,432.926685,461.128707
202004,Auto Particulier,Emil Frey Polis,2202,1027179.57,2180,1020012.23,9,4371.71,28,14509.48,178,77979.12,83254.67,47,21533.65,20837.57,466.475735,467.895518,5275.55,438.084943,467.722865
202005,Auto Particulier,Emil Frey Polis,2180,1020012.23,2174,1020627.08,22,11311.74,27,15276.04,168,75089.69,80771.68,64,33909.39,33261.12,467.895518,469.469678,5681.99,446.962440,480.783809
202006,Auto Particulier,Emil Frey Polis,2174,1020627.08,2163,1022429.94,17,10989.79,26,12298.65,173,74696.40,77689.98,83,37878.68,39061.21,469.469678,472.690679,2993.58,431.771098,449.075028
202007,Auto Particulier,Emil Frey Polis,2163,1022429.94,2147,1016255.74,19,10693.62,34,17657.03,146,72007.09,73128.03,79,39924.50,40094.85,472.690679,473.337559,1120.94,493.199246,500.876917
202008,Auto Particulier,Emil Frey Polis,2147,1016255.74,2140,1017498.40,26,14198.37,31,14870.55,99,50465.27,53446.48,60,29264.46,29547.69,473.337559,475.466542,2981.21,509.750202,539.863434
202009,Auto Particulier,Emil Frey Polis,2140,1017498.40,2124,1015479.82,25,13191.95,39,17871.12,159,77456.37,81526.48,54,28676.47,27962.42,475.466542,478.097843,4070.11,487.146981,512.745157
202010,Auto Particulier,Emil Frey Polis,2124,1015479.82,2098,1008088.18,23,12127.47,47,22583.79,160,72294.82,76470.39,60,30935.84,30489.61,478.097843,480.499609,4175.57,451.842625,477.939937
202011,Auto Particulier,Emil Frey Polis,2098,1008088.18,2089,1011615.60,23,12477.95,28,13830.71,159,73720.97,80786.77,56,29411.36,29482.10,480.499609,484.258305,7065.80,463.653899,508.092893
202012,Auto Particulier,Emil Frey Polis,2089,1011615.60,2069,1006465.09,20,10924.98,36,16249.64,117,56290.71,59637.25,31,14857.85,15354.11,484.258305,486.450019,3346.54,481.117179,509.720085
202101,Auto Particulier,Emil Frey Polis,2069,1006465.09,2037,995983.27,12,6129.32,40,19456.89,161,72485.27,76607.98,43,23985.50,24419.14,486.450019,488.946131,4122.71,450.219068,475.825962
202102,Auto Particulier,Emil Frey Polis,2037,995983.27,2014,991363.41,17,12163.79,38,18529.14,131,59320.75,61722.45,34,17572.09,17772.80,488.946131,492.236052,2401.70,452.830152,471.163740
202103,Auto Particulier,Emil Frey Polis,2014,991363.41,2004,993131.78,28,15943.10,37,15724.05,156,71230.20,74639.17,35,16881.51,17110.60,492.236052,495.574740,3408.97,456.603846,478.456217
202104,Auto Particulier,Emil Frey Polis,2004,993131.78,1990,990766.68,29,17266.63,40,20926.31,151,67708.90,71328.47,43,24792.84,24305.48,495.574740,497.872703,3619.57,448.403311,472.373973
202105,Auto Particulier,Emil Frey Polis,1990,990766.68,1985,995619.96,31,18557.39,33,16106.59,154,73425.59,77987.53,43,24025.94,23413.13,497.872703,501.571768,4561.94,476.789545,506.412532
202106,Auto Particulier,Emil Frey Polis,1985,995619.96,1973,992770.73,24,11593.76,33,15278.26,168,80932.26,82591.81,34,18105.94,18168.70,501.571768,503.178271,1659.55,481.739642,491.617916
202107,Auto Particulier,Emil Frey Polis,1973,992770.73,1961,989986.79,24,11414.90,35,15600.23,152,77209.04,78572.09,34,16331.66,16370.00,503.178271,504.837730,1363.05,507.954210,516.921644
202108,Auto Particulier,Emil Frey Polis,1961,989986.79,1941,983370.45,16,9505.13,34,16234.06,110,59209.67,59208.14,19,9758.28,10556.40,504.837730,506.630834,-1.53,538.269727,538.255818
202109,Auto Particulier,Emil Frey Polis,1941,983370.45,1921,975180.30,15,8987.11,32,16716.31,152,80191.99,81120.72,29,16491.48,15217.60,506.630834,507.642009,928.73,527.578881,533.688947
202110,Auto Particulier,Emil Frey Polis,1921,975180.30,1904,967899.39,21,13042.81,35,20790.87,149,71152.94,74208.19,26,12982.11,12468.47,507.642009,508.350519,3055.25,477.536510,498.041543
202111,Auto Particulier,Emil Frey Polis,1904,967899.39,1882,959064.88,21,9942.87,38,19299.35,152,78069.74,80665.66,40,19681.73,19997.28,508.350519,509.598767,2595.92,513.616710,530.695131
202112,Auto Particulier,Emil Frey Polis,1882,959064.88,1867,953986.28,14,12266.28,30,17744.62,111,56926.72,57339.19,19,12048.36,11747.36,509.598767,510.972833,412.47,512.853333,516.569279
202201,Auto Particulier,Emil Frey Polis,1867,953986.28,1848,943951.03,20,9614.85,38,20536.17,135,64237.00,66596.59,37,20181.03,20069.93,510.972833,510.796011,2359.59,475.829629,493.308074
202202,Auto Particulier,Emil Frey Polis,1848,943951.03,1853,942008.19,32,16840.57,27,18365.45,119,57258.50,57443.68,34,15975.26,15372.12,510.796011,508.369233,185.18,481.163865,482.720000
202203,Auto Particulier,Emil Frey Polis,1853,942008.19,1851,945786.25,27,13856.90,30,14230.44,150,75743.09,78122.94,37,18164.70,19043.98,508.369233,510.959616,2379.85,504.953933,520.819600
202204,Auto Particulier,Emil Frey Polis,1851,945786.25,1840,943601.90,22,12223.39,31,15111.31,159,78066.95,84460.51,50,30550.48,26300.28,510.959616,512.827119,6393.56,490.987106,531.198176
